"year_"	"ID"	"UL"	"UR"	"LL"	"LR"	"gps_tagID"	"sex"	"lat"	"lon"	"caught_time"	"dead"
2017	"270170219"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2512969970703	-156.774002075195	2017-06-09 11:03:00	0
2017	"270170220"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2512969970703	-156.774002075195	2017-06-09 11:48:00	0
2017	"270170221"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2522964477539	-156.772003173828	2017-06-09 17:29:00	0
2017	"270170222"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2522964477539	-156.772003173828	2017-06-09 17:47:00	0
2017	"270170223"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2525024414062	-156.77799987793	2017-06-09 17:58:00	0
2017	"270170224"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2525024414062	-156.77799987793	2017-06-09 18:10:00	0
2017	"270170224"	"M"	"Y"	"G,R"	"G"	NA	"M"	71.2518997192383	-156.776992797852	2017-06-10 16:54:00	0
2017	"270170225"	"M"	"Y"	NA	"COBA"	NA	"M"	71.252799987793	-156.779006958008	2017-06-09 19:01:00	0
2017	"270170226"	"M"	"Y"	NA	"COBA"	NA	"M"	71.252799987793	-156.779006958008	2017-06-09 19:18:00	0
2017	"270170226"	"M"	"Y"	"G,R"	"G"	NA	"M"	71.2528991699219	-156.779998779297	2017-06-10 17:18:00	0
2017	"270170227"	"M"	"Y"	"G,DB"	"Y"	NA	"M"	71.252197265625	-156.772994995117	2017-06-10 15:20:00	0
2017	"270170228"	"M"	"Y"	"G,G"	"DB"	NA	"M"	71.252197265625	-156.772994995117	2017-06-10 15:41:00	0
2017	"270170229"	"M"	"Y"	"G,Y"	"W"	NA	"F"	71.2526016235352	-156.776992797852	2017-06-10 16:02:00	0
2017	"270170230"	"M"	"Y"	"G,R"	"DB"	NA	"F"	71.252799987793	-156.77799987793	2017-06-10 16:39:00	0
2017	"270170231"	"M"	"Y"	"G,G"	"G"	NA	"M"	71.252197265625	-156.77799987793	2017-06-10 16:15:00	0
2017	"270170232"	"M"	"Y"	"G,R"	"R"	NA	"F"	71.2554016113281	-156.772994995117	2017-06-10 18:43:00	0
2017	"270170233"	"M"	"Y"	"G,W"	"G"	NA	"M"	71.2544021606445	-156.774002075195	2017-06-10 19:10:00	0
2017	"270170234"	"M"	"Y"	"G,W"	"R"	NA	"M"	71.2540969848633	-156.77099609375	2017-06-10 19:24:00	0
2017	"270170235"	"M"	"Y"	"W,G"	"R"	NA	"M"	71.3264999389648	-156.643005371094	2017-06-17 12:18:00	0
2019	"270170235"	"M"	"Y"	"W,G"	"R"	151	"M"	71.32572	-156.64296	2019-06-07 15:38:00	0
2017	"270170236"	"M"	"Y"	"W,G"	"W"	NA	"F"	71.3261032104492	-156.641998291016	2017-06-17 12:42:00	0
2017	"270170237"	"M"	"Y"	"W,G"	"G"	NA	"F"	71.3203964233398	-156.619003295898	2017-06-17 17:00:00	0
2017	"270170238"	"M"	"Y"	"G,O"	"G"	NA	"F"	71.3248977661133	-156.641006469727	2017-06-18 13:00:00	0
2017	"270170239"	"M"	"Y"	"G,W"	"W"	NA	"M"	71.320198059082	-156.639007568359	2017-06-18 15:13:00	0
2017	"270170240"	"M"	"Y"	"G,DB"	"O"	NA	"F"	71.3212966918945	-156.673004150391	2017-06-19 11:17:00	0
2017	"270170241"	"M"	"Y"	"O,G"	"Y"	NA	"F"	71.3210983276367	-156.669006347656	2017-06-21 11:28:00	0
2017	"270170242"	"M"	"Y"	"O,G"	"R"	NA	"F"	71.3175964355469	-156.654006958008	2017-06-21 13:01:00	0
2017	"270170243"	"M"	"Y"	"O,DB"	"DB"	NA	"M"	71.3210983276367	-156.669006347656	2017-06-21 10:59:00	0
2017	"270170244"	"M"	"Y"	"O,O"	"O"	NA	"M"	71.3178024291992	-156.65299987793	2017-06-21 13:22:00	0
2017	"270170245"	"M"	"Y"	"O,G"	"G"	NA	"M"	71.3160018920898	-156.656997680664	2017-06-21 14:47:00	0
2018	"270170245"	"M"	"Y"	"O,G"	"G"	44	"M"	71.3240051269531	-156.674850463867	2018-06-14 10:33:00	0
2017	"270170246"	"M"	"Y"	"G,W"	"Y"	NA	"F"	71.3160018920898	-156.656997680664	2017-06-21 14:47:00	0
2017	"270170247"	"M"	"Y"	"G,Y"	"G"	NA	"F"	71.3160018920898	-156.656997680664	2017-06-21 14:57:00	0
2017	"270170248"	"M"	"Y"	"G,R"	"W"	NA	"M"	71.3160018920898	-156.656997680664	2017-06-21 15:25:00	0
2017	"270170249"	"M"	"Y"	"O,DB"	"Y"	NA	"F"	71.3133010864258	-156.658004760742	2017-06-21 16:23:00	0
2017	"270170250"	"M"	"Y"	"G,G"	"O"	NA	"F"	71.3133010864258	-156.658004760742	2017-06-21 16:40:00	0
2017	"270170251"	"M"	"Y"	"W,G"	"DB"	NA	"M"	71.3133010864258	-156.658004760742	2017-06-21 17:10:00	1
2017	"270170252"	"M"	"Y"	"O,O"	"DB"	NA	"F"	71.3182983398438	-156.651992797852	2017-06-22 10:45:00	0
2017	"270170253"	"M"	"Y"	"G,Y"	"DB"	NA	"F"	71.318000793457	-156.654006958008	2017-06-22 11:15:00	0
2017	"270170254"	"M"	"Y"	"G,Y"	"O"	NA	"M"	71.315299987793	-156.656997680664	2017-06-22 11:59:00	0
2018	"270170254"	"M"	"Y"	"G,Y"	"O"	64	"M"	71.3225708007812	-156.674530029297	2018-06-15 17:54:00	0
2017	"270170255"	"M"	"Y"	"O,DB"	"O"	NA	"F"	71.3153991699219	-156.658996582031	2017-06-22 12:20:00	0
2017	"270170256"	"M"	"Y"	"G,W"	"O"	NA	"M"	71.3188018798828	-156.654006958008	2017-06-22 14:19:00	0
2018	"270170256"	"M"	"Y"	"G,W"	"O"	79	"M"	71.3239898681641	-156.671737670898	2018-06-18 16:48:00	0
2019	"270170256"	"M"	"Y"	"G,W"	"O"	142	"M"	71.323761	-156.673058	2019-06-06 18:00:00	0
2017	"270170257"	"M"	"Y"	"O,O"	"R"	NA	"F"	71.318000793457	-156.65299987793	2017-06-22 15:38:00	0
2017	"270170258"	"M"	"Y"	"O,DB"	"R"	NA	"M"	71.3187026977539	-156.651000976562	2017-06-22 16:21:00	0
2017	"270170259"	"M"	"Y"	"O,G"	"W"	NA	"F"	71.317497253418	-156.654006958008	2017-06-22 17:11:00	0
2017	"270170260"	"M"	"Y"	"G,O"	"DB"	NA	"F"	71.3184967041016	-156.647003173828	2017-06-22 18:44:00	0
2017	"270170261"	"M"	"Y"	"O,DB"	"G"	NA	"M"	71.3184967041016	-156.647003173828	2017-06-22 18:46:00	0
2017	"270170262"	"M"	"Y"	"G,O"	"O"	NA	"M"	71.318603515625	-156.64599609375	2017-06-22 19:17:00	0
2019	"270170262"	"M"	"Y"	"G,O"	"O"	NA	"M"	71.323215	-156.626921	2019-06-04 15:23:00	0
2017	"270170263"	"M"	"Y"	"G,O"	"R"	NA	"M"	71.3190002441406	-156.645004272461	2017-06-23 13:50:00	0
2017	"270170264"	"M"	"Y"	"O,DB"	"W"	NA	"F"	71.3190002441406	-156.645004272461	2017-06-23 14:08:00	0
2017	"270170265"	"M"	"Y"	"G,O"	"W"	NA	"F"	71.3203964233398	-156.641998291016	2017-06-23 19:14:00	0
2017	"270170266"	"M"	"Y"	"G,O"	"Y"	NA	"M"	71.3203964233398	-156.641998291016	2017-06-23 19:37:00	0
2017	"270170267"	"M"	"Y"	"O,O"	"G"	NA	"M"	71.322998046875	-156.669006347656	2017-06-24 11:16:00	0
2017	"270170268"	"M"	"Y"	"O,O"	"DB"	NA	"M"	71.3189010620117	-156.656005859375	2017-06-24 12:51:00	0
2017	"270170269"	"M"	"Y"	"O,G"	"DB"	NA	"M"	71.3197021484375	-156.643005371094	2017-06-24 14:30:00	0
2017	"270170270"	"M"	"Y"	"O,G"	"O"	NA	"F"	71.3175964355469	-156.64599609375	2017-06-24 16:06:00	0
2017	"270170271"	"M"	"Y"	"G,R"	"O"	NA	"F"	71.3207015991211	-156.634002685547	2017-06-25 13:32:00	0
2017	"270170272"	"M"	"Y"	"W,G"	"Y"	NA	"M"	71.3225021362305	-156.626998901367	2017-06-25 16:55:00	0
2017	"270170273"	"M"	"Y"	"Y,W"	"W"	NA	"F"	71.3225021362305	-156.626998901367	2017-06-25 17:09:00	0
2017	"270170274"	"M"	"Y"	"W,W"	"R"	NA	"M"	71.3225021362305	-156.626998901367	2017-06-25 17:31:00	0
2017	"270170275"	"M"	"Y"	"Y,W"	"Y"	NA	"F"	71.3225021362305	-156.626998901367	2017-06-25 17:31:00	0
2017	"270170276"	"M"	"Y"	"W,Y"	"G"	NA	"F"	71.3225021362305	-156.626998901367	2017-06-25 17:56:00	0
2017	"270170277"	"M"	"Y"	"Y,Y"	"DB"	NA	"M"	71.3225021362305	-156.626998901367	2017-06-25 18:18:00	0
2017	"270170278"	"M"	"Y"	"Y,Y"	"R"	NA	"F"	71.3217010498047	-156.630004882812	2017-06-25 19:00:00	0
2017	"270170279"	"M"	"Y"	"Y,Y"	"Y"	NA	"M"	71.3227996826172	-156.63200378418	2017-06-27 13:09:00	0
2017	"270170280"	"M"	"Y"	"Y,R"	"Y"	NA	"F"	71.3255996704102	-156.632995605469	2017-07-02 13:07:00	0
2017	"270170281"	"M"	"Y"	"Y,W"	"DB"	NA	"M"	71.3240966796875	-156.626007080078	2017-07-02 13:52:00	0
2017	"270170281"	"M"	"Y"	"Y,W"	"DB"	NA	"M"	71.3207015991211	-156.625	2017-07-13 12:05:00	0
2017	"270170281"	"M"	"Y"	"Y,W"	"DB"	NA	"M"	71.3218002319336	-156.626007080078	2017-07-15 16:55:00	1
2017	"270170282"	"M"	"Y"	"Y,W"	"G"	NA	"M"	71.3245010375977	-156.625	2017-07-02 14:52:00	0
2017	"270170283"	"M"	NA	NA	"COBA"	NA	"M"	NA	NA	2017-07-05 17:20:00	1
2017	"270170294"	"M"	"Y"	"Y,R"	"R"	NA	"M"	71.3123016357422	-156.658996582031	2017-06-23 16:21:00	0
2017	"270170295"	"M"	"Y"	"Y,R"	"W"	NA	"F"	71.3126983642578	-156.658004760742	2017-06-23 16:19:00	0
2017	"270170301"	NA	NA	"Y,M"	"R,DB,DB"	NA	"F"	71.2914962768555	-156.669998168945	2017-05-29 10:11:00	0
2017	"270170301"	NA	NA	"Y,M"	"R,DB,DB"	NA	"F"	71.2914962768555	-156.669998168945	2017-05-29 12:00:00	1
2017	"270170302"	NA	NA	"Y,M"	"R,DB,G"	NA	"F"	71.2914962768555	-156.669998168945	2017-05-29 12:13:00	0
2017	"270170303"	NA	NA	"Y,M"	"R,DB,P"	NA	"M"	71.2916030883789	-156.669998168945	2017-05-29 12:33:00	0
2017	"270170304"	NA	NA	"Y,M"	"R,DB,R"	NA	"M"	71.3001022338867	-156.707000732422	2017-05-30 14:30:00	0
2017	"270170305"	NA	NA	"Y,M"	"R,DB,W"	NA	"F"	71.3001022338867	-156.707000732422	2017-05-30 14:36:00	0
2017	"270170305"	NA	NA	"Y,M"	"R,DB,W"	NA	"F"	71.2973022460938	-156.703002929688	2017-05-31 10:44:00	0
2017	"270170306"	NA	NA	"Y,M"	"R,DB,Y"	NA	"M"	71.3002014160156	-156.707000732422	2017-05-30 15:10:00	0
2017	"270170307"	"M"	"Y"	"R,G"	"DB"	NA	"M"	71.2898025512695	-156.667999267578	2017-05-31 14:11:00	0
2017	"270170308"	"M"	"Y"	"R,G"	"P"	NA	"M"	71.2889022827148	-156.667007446289	2017-05-31 14:42:00	0
2017	"270170309"	"M"	"Y"	"R,G"	"G"	NA	"M"	71.2901000976562	-156.667999267578	2017-05-31 15:17:00	0
2017	"270170310"	"M"	"Y"	"R,G"	"R"	NA	"F"	71.2898025512695	-156.667007446289	2017-05-31 15:17:00	0
2017	"270170310"	"M"	"Y"	"R,G"	"R"	NA	"F"	71.290901184082	-156.669998168945	2017-06-01 17:08:00	0
2017	"270170311"	"M"	"Y"	"R,G"	"W"	NA	"M"	71.2944030761719	-156.67399597168	2017-06-01 10:18:00	0
2017	"270170312"	"M"	"Y"	"R,G"	"Y"	NA	"M"	71.2944030761719	-156.67399597168	2017-06-01 10:47:00	0
2017	"270170313"	"M"	"Y"	"R,R"	"DB"	NA	"M"	71.2942962646484	-156.67399597168	2017-06-01 11:16:00	0
2017	"270170314"	"M"	"Y"	"R,R"	"R"	NA	"M"	71.2902984619141	-156.669998168945	2017-06-01 15:09:00	0
2017	"270170315"	"M"	"Y"	"R,R"	"G"	NA	"M"	71.2919998168945	-156.671005249023	2017-06-01 12:07:00	0
2017	"270170316"	"M"	"Y"	"R,R"	"W"	NA	"M"	71.2890014648438	-156.667999267578	2017-06-01 15:38:00	0
2017	"270170317"	"M"	"Y"	"R,R"	"Y"	NA	"M"	71.2891998291016	-156.667999267578	2017-06-01 16:03:00	0
2017	"270170318"	"M"	"Y"	"R,W"	"DB"	NA	"M"	71.2906036376953	-156.669998168945	2017-06-01 16:40:00	0
2017	"270170318"	"M"	"Y"	"R,W"	"DB"	NA	"M"	71.2534027099609	-156.779006958008	2017-06-09 19:37:00	0
2017	"270170319"	"M"	"Y"	"R,DB"	"R"	NA	"M"	71.2886962890625	-156.664993286133	2017-06-06 20:00:00	0
2017	"270170320"	"M"	"Y"	"R,W"	"G"	NA	"M"	NA	NA	2017-06-07 09:49:00	0
2017	"270170321"	"M"	"Y"	"R,W"	"R"	NA	"M"	71.3221969604492	-156.675003051758	2017-06-07 10:25:00	0
2018	"270170321"	"M"	"Y"	"R,W"	"R"	28	"M"	71.3228302001953	-156.673400878906	2018-06-13 11:51:00	0
2019	"270170321"	"M"	"Y"	"R,W"	"R"	246	"M"	71.322031	-156.671927	2019-06-13 15:15:00	0
2017	"270170322"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2515029907227	-156.772994995117	2017-06-08 11:24:00	0
2017	"270170323"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2515029907227	-156.772994995117	2017-06-08 11:50:00	0
2017	"270170323"	"M"	"Y"	"G,Y"	"Y"	NA	"M"	71.2528991699219	-156.774002075195	2017-06-10 17:00:00	0
2017	"270170324"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2976989746094	-156.703994750977	2017-06-08 15:55:00	0
2017	"270170325"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2520980834961	-156.772994995117	2017-06-08 17:12:00	0
2017	"270170326"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2510986328125	-156.772994995117	2017-06-08 17:37:00	0
2017	"270170327"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2514038085938	-156.774002075195	2017-06-08 18:30:00	0
2017	"270170328"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2515029907227	-156.774002075195	2017-06-09 11:08:00	0
2017	"270170329"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2512969970703	-156.774002075195	2017-06-09 10:51:00	0
2017	"270170330"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2516021728516	-156.774002075195	2017-06-09 11:29:00	0
2017	"270170331"	"M"	"Y"	NA	"COBA"	NA	"F"	71.2516021728516	-156.774002075195	2017-06-09 11:48:00	0
2017	"270170331"	"M"	"Y"	"G,W"	"DB"	NA	"F"	71.2530975341797	-156.776000976562	2017-06-10 17:08:00	0
2017	"270170332"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2527008056641	-156.77799987793	2017-06-09 17:31:00	0
2017	"270170332"	"M"	"Y"	"R,W"	"Y"	NA	"M"	71.3228988647461	-156.67399597168	2017-06-10 15:46:00	0
2017	"270170333"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2527008056641	-156.77799987793	2017-06-09 18:04:00	0
2017	"270170333"	"M"	"Y"	"G,G"	"R"	NA	"M"	71.2525024414062	-156.77799987793	2017-06-10 16:33:00	0
2017	"270170334"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2526016235352	-156.77799987793	2017-06-09 18:34:00	0
2017	"270170335"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2530975341797	-156.776000976562	2017-06-09 18:51:00	0
2017	"270170336"	"M"	"Y"	NA	"COBA"	NA	"M"	71.2534027099609	-156.779006958008	2017-06-09 19:12:00	0
2017	"270170337"	"M"	"Y"	"R,W"	"W"	NA	"M"	71.2525024414062	-156.776992797852	2017-06-10 10:50:00	0
2017	"270170338"	"M"	"Y"	"R,Y"	"DB"	NA	"F"	71.2525024414062	-156.776992797852	2017-06-10 15:43:00	0
2017	"270170339"	"M"	"Y"	"R,Y"	"G"	NA	"F"	71.2524032592773	-156.776992797852	2017-06-10 16:08:00	0
2017	"270170340"	"M"	"Y"	"R,Y"	"R"	NA	"F"	71.2525024414062	-156.77799987793	2017-06-10 16:33:00	0
2017	"270170340"	"M"	"Y"	"R,Y"	"R"	NA	"F"	71.2528991699219	-156.776992797852	2017-06-16 16:14:00	0
2017	"270170341"	"M"	"Y"	"R,Y"	"Y"	NA	"M"	71.2544021606445	-156.772994995117	2017-06-10 18:10:00	0
2017	"270170342"	"M"	"Y"	"W,R"	"DB"	NA	"M"	71.2530975341797	-156.776000976562	2017-06-10 18:41:00	0
2017	"270170343"	"M"	"Y"	"W,R"	"G"	NA	"M"	71.3243026733398	-156.671997070312	2017-06-11 10:25:00	0
2017	"270170344"	"M"	"Y"	"W,R"	"R"	NA	"M"	71.3243026733398	-156.67399597168	2017-06-11 11:15:00	0
2017	"270170345"	"M"	"Y"	"W,R"	"W"	NA	"M"	71.3281021118164	-156.643005371094	2017-06-11 12:48:00	0
2017	"270170346"	"M"	"Y"	"W,R"	"Y"	NA	"M"	71.3244018554688	-156.669998168945	2017-06-12 14:28:00	0
2017	"270170347"	"M"	"Y"	"W,W"	"G"	NA	"M"	71.3283996582031	-156.641998291016	2017-06-12 17:09:00	0
2018	"270170347"	"M"	"Y"	"W,W"	"G"	NA	"M"	71.3242340087891	-156.635635375977	2018-06-20 10:54:00	0
2019	"270170347"	"M"	"Y"	"W,W"	"G"	NA	"M"	71.319397	-156.640314	2019-06-19 15:30:00	0
2017	"270170348"	"M"	"Y"	"R,G"	"O"	NA	"M"	71.3283996582031	-156.641998291016	2017-06-12 17:27:00	0
2017	"270170349"	"M"	"Y"	"O,W"	"W"	NA	"M"	71.3282012939453	-156.643005371094	2017-06-12 17:58:00	0
2017	"270170350"	"M"	"Y"	"W,W"	"DB"	NA	"M"	71.3244018554688	-156.669998168945	2017-06-14 10:52:00	0
2017	"270170351"	"M"	"Y"	"O,W"	"R"	NA	"M"	71.3244018554688	-156.669998168945	2017-06-14 10:52:00	0
2017	"270170352"	"M"	"Y"	"O,W"	"Y"	NA	"F"	71.3238983154297	-156.628997802734	2017-06-15 15:00:00	0
2017	"270170353"	"M"	"Y"	"O,Y"	"DB"	NA	"M"	71.3238983154297	-156.628997802734	2017-06-15 15:02:00	0
2017	"270170354"	"M"	"Y"	"O,Y"	"O"	NA	"F"	71.2529983520508	-156.776992797852	2017-06-16 15:36:00	0
2017	"270170355"	"M"	"Y"	"R,O"	"O"	NA	"M"	71.2529983520508	-156.776992797852	2017-06-16 15:36:00	0
2017	"270170356"	"M"	"Y"	"O,Y"	"G"	NA	"M"	71.2535018920898	-156.776992797852	2017-06-16 16:21:00	0
2017	"270170357"	"M"	"Y"	"R,O"	"R"	NA	"F"	71.2535018920898	-156.776992797852	2017-06-16 16:21:00	0
2017	"270170358"	"M"	"Y"	"R,O"	"W"	NA	"M"	71.2525024414062	-156.77799987793	2017-06-16 16:34:00	0
2017	"270170359"	"M"	"Y"	"R,DB"	"O"	NA	"F"	71.2525024414062	-156.77799987793	2017-06-16 16:38:00	0
2017	"270170360"	"M"	"Y"	"Y,DB"	"W"	NA	"M"	71.3225021362305	-156.671005249023	2017-06-17 12:25:00	0
2017	"270170361"	"M"	"Y"	"O,Y"	"R"	NA	"M"	71.3223037719727	-156.673004150391	2017-06-17 16:51:00	0
2017	"270170362"	"M"	"Y"	"O,Y"	"W"	NA	"F"	71.3227996826172	-156.673004150391	2017-06-17 17:20:00	0
2017	"270170363"	"M"	"Y"	"O,Y"	"Y"	NA	"M"	71.3221969604492	-156.673004150391	2017-06-17 17:57:00	0
2017	"270170364"	"M"	"Y"	"Y,R"	"G"	NA	"M"	71.320198059082	-156.669006347656	2017-06-22 11:43:00	0
2017	"270170365"	"M"	"Y"	"Y,R"	"DB"	NA	"F"	71.3154983520508	-156.664001464844	2017-06-22 15:21:00	0
2017	"270170366"	"M"	"Y"	"R,O"	"DB"	NA	"M"	71.315803527832	-156.662002563477	2017-06-22 15:52:00	0
2017	"270170367"	"M"	"Y"	"R,O"	"G"	NA	"F"	71.315803527832	-156.662002563477	2017-06-22 15:58:00	0
2017	"270170368"	"M"	"Y"	"Y,G"	"R"	NA	"M"	71.3173980712891	-156.654006958008	2017-06-22 17:13:00	0
2017	"270170369"	"M"	"Y"	"Y,G"	"G"	NA	"F"	71.3182983398438	-156.669006347656	2017-06-23 11:23:00	0
2017	"270170370"	"M"	"Y"	"Y,G"	"W"	NA	"M"	71.3180999755859	-156.667007446289	2017-06-23 11:31:00	0
2017	"270170371"	"M"	"Y"	"Y,W"	"R"	NA	"M"	71.320198059082	-156.667007446289	2017-06-23 18:05:00	0
2017	"270170372"	"M"	"Y"	"Y,G"	"Y"	NA	"F"	71.3215026855469	-156.664001464844	2017-06-23 18:38:00	0
2017	"270170396"	"M"	"Y"	"Y,Y"	"G"	NA	"M"	71.3188018798828	-156.628005981445	2017-07-13 12:44:00	0
2017	"270170401"	"M"	"Y"	"Y,DB"	"DB"	NA	"F"	71.3246994018555	-156.628005981445	2017-06-14 14:52:00	0
2017	"270170402"	"M"	"Y"	"Y,DB"	"G"	NA	"M"	71.3225021362305	-156.67399597168	2017-06-17 11:12:00	0
2017	"270170403"	"M"	"Y"	"Y,O"	"R"	NA	"F"	71.3227005004883	-156.673004150391	2017-06-17 11:56:00	0
2019	"270170403"	"M"	"Y"	"Y,O"	"R"	NA	"F"	71.324327	-156.640531	2019-06-03 14:41:00	0
2017	"270170404"	"M"	"Y"	"Y,DB"	"R"	NA	"F"	71.3225021362305	-156.671005249023	2017-06-17 12:24:00	0
2017	"270170405"	"M"	"Y"	"Y,DB"	"Y"	NA	"F"	71.3209991455078	-156.669998168945	2017-06-17 15:37:00	0
2017	"270170406"	"M"	"Y"	"Y,G"	"DB"	NA	"M"	71.3209991455078	-156.669998168945	2017-06-17 15:36:00	0
2017	"270170407"	"M"	"Y"	"W,Y"	"W"	NA	"F"	71.3203964233398	-156.638000488281	2017-06-19 11:18:00	0
2017	"270170408"	"M"	"Y"	"W,Y"	"Y"	NA	"M"	71.3200988769531	-156.636993408203	2017-06-19 11:48:00	0
2017	"270170409"	"M"	"Y"	"R,O"	"Y"	NA	"F"	71.3203964233398	-156.638000488281	2017-06-19 12:02:00	0
2017	"270170427"	"M"	NA	NA	"COBA"	NA	"M"	71.3226013183594	-156.643997192383	2017-07-20 10:50:00	1
2018	"270170440"	"M"	"W"	"O"	"O,DB"	NA	"F"	71.3076324462891	-156.704437255859	2018-06-02 10:25:00	0
2018	"270170441"	"M"	"W"	"O"	"Y,W"	NA	"F"	71.2905883789062	-156.667999267578	2018-06-02 12:30:00	0
2018	"270170441"	"M"	"W"	"O"	"Y,W"	NA	"F"	NA	NA	2018-06-07 10:00:00	1
2018	"270170454"	"M"	"W"	"Y"	"W,G"	NA	"F"	71.2919158935547	-156.672714233398	2018-06-05 15:35:00	0
2018	"270170455"	"M"	"W"	"R"	"DB,G"	NA	"F"	71.2911071777344	-156.671020507812	2018-06-05 15:58:00	0
2018	"270170457"	"M"	"W"	"Y"	"DB,R"	NA	"F"	71.2918701171875	-156.673721313477	2018-06-05 16:50:00	0
2018	"270170457"	"M"	NA	NA	"COBA"	NA	"F"	71.3260498046875	-156.641555786133	2018-06-07 18:52:00	0
2018	"270170458"	"M"	"W"	"O"	"R,DB"	NA	"F"	71.2921371459961	-156.672302246094	2018-06-06 09:18:00	0
2018	"270170459"	"M"	"W"	"Y"	"R,O"	NA	"F"	71.2924499511719	-156.672836303711	2018-06-06 09:40:00	0
2018	"270170460"	"M"	NA	NA	"COBA"	NA	"F"	71.3041076660156	-156.697265625	2018-06-06 15:25:00	0
2018	"270170461"	"M"	NA	NA	"COBA"	NA	"F"	71.3041229248047	-156.697250366211	2018-06-06 15:45:00	0
2018	"270170462"	"M"	NA	NA	"COBA"	NA	"F"	71.3046188354492	-156.698135375977	2018-06-06 15:59:00	0
2018	"270170463"	"M"	NA	NA	"COBA"	NA	"F"	71.2909317016602	-156.668563842773	2018-06-07 09:40:00	0
2018	"270170464"	"M"	NA	NA	"COBA"	NA	"F"	71.2902526855469	-156.668304443359	2018-06-07 10:00:00	0
2018	"270170465"	"M"	NA	NA	"COBA"	NA	"F"	71.290901184082	-156.668548583984	2018-06-07 10:24:00	0
2018	"270170466"	"M"	NA	NA	"COBA"	NA	"F"	71.2902984619141	-156.668838500977	2018-06-07 10:36:00	0
2018	"270170467"	"M"	"W"	"DB"	"Y,DB"	NA	"F"	71.2899856567383	-156.668701171875	2018-06-07 10:59:00	0
2018	"270170468"	"M"	NA	NA	"COBA"	NA	"F"	71.2927017211914	-156.67268371582	2018-06-07 18:31:00	0
2018	"270170469"	"M"	NA	NA	"COBA"	NA	"F"	71.3233261108398	-156.632934570312	2018-06-07 19:26:00	0
2018	"270170470"	"M"	NA	NA	"COBA"	NA	"F"	71.324089050293	-156.639114379883	2018-06-07 19:46:00	0
2018	"270170471"	"M"	NA	NA	"COBA"	NA	"F"	71.2746124267578	-156.811340332031	2018-06-08 10:09:00	0
2018	"270170472"	"M"	NA	NA	"COBA"	NA	"F"	71.2746124267578	-156.811340332031	2018-06-08 10:18:00	0
2018	"270170473"	"M"	NA	NA	"COBA"	NA	"F"	71.2750778198242	-156.811279296875	2018-06-08 10:27:00	0
2018	"270170474"	"M"	NA	NA	"COBA"	NA	"F"	71.275032043457	-156.810958862305	2018-06-08 10:40:00	0
2018	"270170475"	"M"	NA	NA	"COBA"	NA	"F"	71.2749938964844	-156.811080932617	2018-06-08 10:49:00	0
2018	"270170476"	"M"	NA	NA	"COBA"	NA	"F"	71.2749786376953	-156.810852050781	2018-06-08 11:00:00	0
2018	"270170477"	"M"	NA	NA	"COBA"	NA	"F"	71.2750091552734	-156.811157226562	2018-06-08 11:09:00	0
2018	"270170478"	"M"	NA	NA	"COBA"	NA	"F"	71.2747268676758	-156.811019897461	2018-06-08 11:26:00	0
2018	"270170479"	"M"	"W"	"G"	"DB,R"	NA	"F"	71.2745666503906	-156.810699462891	2018-06-08 11:38:00	0
2018	"270170480"	"M"	NA	NA	"COBA"	NA	"F"	71.2746658325195	-156.81103515625	2018-06-08 22:20:00	0
2018	"270170481"	"M"	NA	NA	"COBA"	NA	"F"	71.2746276855469	-156.810989379883	2018-06-08 22:28:00	0
2018	"270170482"	"M"	NA	NA	"COBA"	NA	"F"	71.2748565673828	-156.811798095703	2018-06-08 22:40:00	0
2018	"270170483"	"M"	NA	NA	"COBA"	NA	"F"	71.2747497558594	-156.812164306641	2018-06-08 22:48:00	0
2018	"270170484"	"M"	NA	NA	"COBA"	NA	"F"	71.2746200561523	-156.812042236328	2018-06-08 23:13:00	0
2018	"270170485"	"M"	NA	NA	"COBA"	NA	"F"	71.2744827270508	-156.812484741211	2018-06-08 23:22:00	0
2018	"270170486"	"M"	NA	NA	"COBA"	NA	"F"	71.2746963500977	-156.812911987305	2018-06-08 23:38:00	0
2018	"270170487"	"M"	NA	NA	"COBA"	NA	"F"	71.2747039794922	-156.812973022461	2018-06-08 23:41:00	0
2018	"270170488"	"M"	NA	NA	"COBA"	NA	"F"	71.2743225097656	-156.812744140625	2018-06-08 23:48:00	0
